date,province,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,source_name,source,comments
2020-05-22,Alicante/Alacant,Comunitat Valenciana,,12,,,,,,,494,,3840,3872,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859239),
2020-05-23,Alicante/Alacant,Comunitat Valenciana,,15,,,66,,,18,495,,3855,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859279),
2020-05-24,Alicante/Alacant,Comunitat Valenciana,,11,,,63,,,18,497,,3866,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859305),
2020-05-25,Alicante/Alacant,Comunitat Valenciana,,2,,,67,,,18,498,,3868,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859418),
2020-05-26,Alicante/Alacant,Comunitat Valenciana,,2,,,65,,,15,501,,3870,3987,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859530),
2020-05-27,Alicante/Alacant,Comunitat Valenciana,,6,,,61,,,12,501,,3876,4068,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859717),
2020-05-28,Alicante/Alacant,Comunitat Valenciana,,11,,,62,,,12,502,,3887,4100,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859936),
2020-05-29,Alicante/Alacant,Comunitat Valenciana,,31,,,58,,,13,504,,3918,4281,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860116),
2020-05-30,Alicante/Alacant,Comunitat Valenciana,,1,,,55,,,13,504,,3919,4316,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860178),
2020-05-31,Alicante/Alacant,Comunitat Valenciana,,1,,,55,,,13,504,,3920,4325,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860196),
2020-06-01,Alicante/Alacant,Comunitat Valenciana,,3,,,58,,,13,504,,3924,4330,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860274),
2020-06-02,Alicante/Alacant,Comunitat Valenciana,,1,,,60,,,11,504,,3925,4464,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=860596,
2020-06-03,Alicante/Alacant,Comunitat Valenciana,,4,,,57,,,8,504,,3929,4512,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=860697,"la nota de prensa indica 506 fallecidos, probablemente sea un error"
2020-06-04,Alicante/Alacant,Comunitat Valenciana,,4,,,53,,,8,504,,3933,4523,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860996,
2020-06-05,Alicante/Alacant,Comunitat Valenciana,,0,,,53,,,8,504,,3933,4526,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861057,
2020-06-06,Alicante/Alacant,Comunitat Valenciana,,1,,,51,,,8,504,,3934,4529,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861124,
2020-06-07,Alicante/Alacant,Comunitat Valenciana,,1,,,57,,,8,507,,3935,4578,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861437,
2020-06-08,Alicante/Alacant,Comunitat Valenciana,,1,,,57,,,8,507,,3935,4578,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861437),
2020-06-09,Alicante/Alacant,Comunitat Valenciana,,1,,,50,,,9,507,,3936,4601,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861779),
2020-06-10,Alicante/Alacant,Comunitat Valenciana,,1,,,53,,,9,507,,3937,4662,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862057),
2020-06-11,Alicante/Alacant,Comunitat Valenciana,,2,,,43,,,8,507,,3939,4703,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862338),
2020-06-12,Alicante/Alacant,Comunitat Valenciana,,1,,,43,,,6,507,,3940,4748,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862716),
2020-06-13,Alicante/Alacant,Comunitat Valenciana,,0,,,40,,,6,507,,3940,4768,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862836),
2020-06-14,Alicante/Alacant,Comunitat Valenciana,,0,,,37,,,6,507,,3940,4772,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862882),
2020-06-15,Alicante/Alacant,Comunitat Valenciana,,1,,,37,,,6,507,,3941,4795,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863276),
2020-06-16,Alicante/Alacant,Comunitat Valenciana,,1,,,34,,,7,507,,3942,4837,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863441),
2020-06-17,Alicante/Alacant,Comunitat Valenciana,,,,,34,,,7,507,,3946,4856,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863736),
2020-06-18,Alicante/Alacant,Comunitat Valenciana,,2,,,38,,,5,507,,3948,4909,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=864200,
2020-06-19,Alicante/Alacant,Comunitat Valenciana,,2,,,38,,,4,508,,3950,4929,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=864936),
2020-06-20,Alicante/Alacant,Comunitat Valenciana,,5,,,31,,,5,508,,3955,4940,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865016),
2020-06-21,Alicante/Alacant,Comunitat Valenciana,,0,,,29,,,5,508,,3955,4948,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865056),
2020-06-22,Alicante/Alacant,Comunitat Valenciana,,0,,,29,,,5,508,,3955,4954,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865556),
2020-06-23,Alicante/Alacant,Comunitat Valenciana,,0,,,27,,,5,508,,3955,4965,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866098),
2020-06-24,Alicante/Alacant,Comunitat Valenciana,,2,,,24,,,4,509,,3957,4981,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866196,
2020-06-25,Alicante/Alacant,Comunitat Valenciana,,1,,,28,,,4,509,,3958,4986,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866696),
2020-06-26,Alicante/Alacant,Comunitat Valenciana,,2,,,27,,,4,509,,3960,5007,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867118),
2020-06-27,Alicante/Alacant,Comunitat Valenciana,,2,,,23,,,4,511,,3963,5017,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867177,
2020-06-28,Alicante/Alacant,Comunitat Valenciana,,1,,,25,,,3,511,,3963,5023,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867216,
2020-06-29,Alicante/Alacant,Comunitat Valenciana,,0,,,24,,,4,511,,3963,5032,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867576,
2020-06-30,Alicante/Alacant,Comunitat Valenciana,,8,,,25,,,4,512,,3971,5571,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868077,
2020-07-01,Alicante/Alacant,Comunitat Valenciana,,3,,,25,,,4,512,,3974,5604,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868477,
2020-07-02,Alicante/Alacant,Comunitat Valenciana,,2,,,23,,,3,512,,3976,5652,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868957,
2020-07-03,Alicante/Alacant,Comunitat Valenciana,,5,,,23,,,3,512,,3981,5667,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=869676,
2020-07-04,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,"Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-05,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,"Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-06,Alicante/Alacant,Comunitat Valenciana,,7,,,20,,,2,512,,3988,5690,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=870216,
2020-07-07,Alicante/Alacant,Comunitat Valenciana,,4,,,19,,,4,512,,3992,5717,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=870736,
2020-07-08,Alicante/Alacant,Comunitat Valenciana,,5,,,17,,,4,512,,3997,5726,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=871297,
2020-07-09,Alicante/Alacant,Comunitat Valenciana,,2,,,17,,,4,512,,3999,5758,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=871996,
2020-07-10,Alicante/Alacant,Comunitat Valenciana,,5,,,18,,,4,512,,4004,5780,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=872556,
2020-07-11,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,"Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-12,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,"Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-13,Alicante/Alacant,Comunitat Valenciana,,9,,,20,,,4,512,,4013,5812,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=872876,
2020-07-14,Alicante/Alacant,Comunitat Valenciana,,3,,,19,,,2,512,,4016,5826,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873138,
2020-07-15,Alicante/Alacant,Comunitat Valenciana,,3,,,17,,,2,512,,4019,5839,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873616,
2020-07-16,Alicante/Alacant,Comunitat Valenciana,,8,,,16,,,2,512,,4027,5859,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873924,
2020-07-17,Alicante/Alacant,Comunitat Valenciana,,6,,,14,,,2,512,,4033,5876,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874297,
2020-07-18,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,"Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-19,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,"Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-20,Alicante/Alacant,Comunitat Valenciana,,44,,,12,,,2,513,,4077,5902,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874593,
2020-07-21,Alicante/Alacant,Comunitat Valenciana,,38,,,12,,,3,513,,4116,5931,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874804,
2020-07-22,Alicante/Alacant,Comunitat Valenciana,,18,,,14,,,4,513,,4134,5933,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=875042,
2020-07-23,Alicante/Alacant,Comunitat Valenciana,,28,,,13,,,4,513,,4162,5948,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=875284,
2020-07-24,Alicante/Alacant,Comunitat Valenciana,,35,,,14,,,3,513,,4197,5959,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=875696,
2020-07-25,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Fin de semana: no hay datos
2020-07-26,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Fin de semana: no hay datos
2020-07-27,Alicante/Alacant,Comunitat Valenciana,,68,,,17,,,3,513,,4265,5986,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876036,
2020-07-28,Alicante/Alacant,Comunitat Valenciana,,55,,,11,,,3,513,,4333,6008,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876336,
2020-07-29,Alicante/Alacant,Comunitat Valenciana,,54,,,16,,,3,513,,4387,6028,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=876577,
2020-07-30,Alicante/Alacant,Comunitat Valenciana,,64,,,22,,,5,513,,4451,6058,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876876,
2020-07-31,Alicante/Alacant,Comunitat Valenciana,,40,,,23,,,7,514,,4495,6083,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877436,"""Se han reasignado 4 nuevos casos"""
2020-08-01,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Fin de semana: no hay datos
2020-08-02,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Fin de semana: no hay datos
